评分,评论时间,评论内容 
5,2021-06-30 17:55:35,京东618入手，价格还是非常合适的，国际大牌外观设计还是非常好的，尺码应该正好很合脚，用着也非常舒服，主要是性价比非常高，推荐入手。
5,2021-11-12 18:51:24,很久之前就买这双了，然后现在，，变得很脏，现在又看到新鞋，，妈妈呀我是真的好爱这款鞋，太酷太好看了，超级百搭，冲冲冲，太棒了
5,2022-12-01 22:11:38,M 2 K永远的神，太太太好看了吧，这个颜色真的超级无敌好看，非常适合夏天，脚感也是很好的，穿着很舒服。活动的时候买的，价格也很划算
5,2021-06-21 16:05:36,m2k的复古颜值不必说，很好看又是薄荷绿的配色，实物颜值很高，非常适合女孩子穿，应该很好看。棒棒棒
5,2022-03-22 12:24:28,非常喜欢的鞋子到了。。。这款鞋买了好几双了，因为感觉特别舒服，就在降价的时候再买了一双。。。包脚，柔软，个人非常推荐。。。
5,2021-07-20 18:46:52,鞋子穿起来很舒服。大小正合适，鞋子不会太厚，穿起来不会闷脚，很好搭配的一款老爹鞋。物流也非常快两天就到了，活动时候买的价格也不贵。
5,2020-11-20 09:57:38,鞋子非常舒服，透气性也很好，物流很快，也很好打理！
5,2022-11-24 10:25:53,鞋子收到了，真正的物美价廉。款式非常好看，是正品，非常漂亮，美观大气上档次。与图片描述一样，穿着很舒服、养脚。鞋底鞋也很厚实防滑，关键夏天也透气，卖家解答也很耐心，物流跨省两天就到了，很棒的购物体验！推荐，还送了袜子，有需要还会回购。
5,2020-02-01 17:58:19,尺码大小：36.5透气性能：冬天穿着都很舒服，估计夏天会热舒适程度：非常舒服柔软程度：刚刚好其他特色：非常完美
5,2022-08-14 19:34:44,总体来说，确实很不错，客服的服务态度也很棒，说话几乎马上就会回消息，物超所值，真心推荐
5,2020-11-03 15:49:15,在同事和朋友的一致坚持下，买了这个配色，感觉上脚也没那么难看，白鞋还是很百搭的，踩脚很舒服，感觉跟不是特别高，只是看着很高而已，比空军一号舒服，跟空军一号一样百搭，必备的一双，还挺满意的，冬天穿正好，夏天应该会热。
5,2022-11-28 19:18:41,这双鞋第一眼吸引我的是配色，灰色稳重，黄色热情，玫粉色张扬，蓝色大气，白色干净，五种颜色搭配在一起，让人很是心动。质量方面，耐克一直做的很好，上脚也很舒服，推荐大家购买。
5,2020-06-20 17:04:00,尺码大小：正好透气性能：还没穿舒适程度：特别舒服，鞋子轻轻的很软柔软程度：很软其他特色：鞋子三天就回来了太快了吧，回来第一时间去验了一下真假，很真，非常真，鞋子真的太香了太好看了，非常满意！
5,2021-09-24 14:04:52,鞋子买回来穿了好几天了，感觉很好，值得购买，鞋子的尺码大小刚刚好，鞋子外观好看，买回来鞋盒完整，穿起来运动效果非常好，，
5,2021-06-19 17:34:21,鞋子收到了 很好看 女朋友很喜欢也不偏码啥的 京东物流也很快 质量摸着挺不错的应该还可以吧 听说脚感不错 也没有什么瑕疵损坏 非常完美的一次购物体验 下次还会继续相信京东相信滔搏
5,2021-11-17 15:57:20,m2k的大小很合适，大小刚好，质量很好，做工也很好，价格的话感觉还是不是双十一特别划算，平时打折也是419，觉得350入手还可以
5,2020-12-23 18:18:17,舒适程度：摸起来挺舒服柔软程度：鞋面皮革+布面搭配很好，质感很棒
5,2021-08-06 21:51:17,非常好看，非常不错，鞋子很好，谁买谁知道，薄荷绿的颜值非常高，打他可以冲了
5,2020-07-24 11:03:52,尺码大小：尺码非常合适，不存在偏码的现象。透气性能：透气效果并不理想。舒适程度：穿着脚感非常的舒服，鞋底有一点点软。柔软程度：鞋底会有一点点软，走路非常的舒服。其他特色：618活动买的时候价格非常实惠，性价比非常的高，m2k非常百搭，很配衣服，我非常的喜欢。
5,2021-08-10 09:37:12,耐克超级经典好看的老爹鞋，买的36.5，女朋友穿的刚刚好不会磨脚，颜色很正，穿着人显高，物品包装和物流满分，鞋盒在运输过程中没有破损
5,2022-11-18 23:03:19,鞋子实物真的很好看，这次买得很好，刚好双十一活动，有优惠买也很便宜，鞋子上脚穿着也很舒服，尺码也是正常码，确实挺不错的了。
5,2022-11-29 21:54:27,卖家发货快派送也给力，用优惠券买的便宜还包邮，确实是良心卖家大爱，商家包装好用心收到货后完好无损，粟子面面的甜甜的太好吃了，分量足可以放心购买，纯绿色食品吃着放心。必须给个5星好评加满分，再点个大大的赞支持一下商家，下次还会回购的。
5,2020-08-13 19:58:51,白奶茶配色颜值非常高，比纯白更好打理。m2k是这两年最火的老爹鞋之一了，鞋型很好看，很显脚小，同时也非常百搭，还有一定的增高。鞋面大部分由皮革构成，非常有质感。侧边的小logo也是刺绣工艺的，很精致。小仙女必备的鞋款之一。
5,2022-12-30 11:15:08,很好看的一双鞋，设计感十足，鞋型很棒，搭配起来也很简单。整个鞋子穿着也很舒服，也没问题，物有所值！很好的一次购物。
5,2022-11-15 22:35:14,宝贝真心不错，与图片相符，没有任何差异，真的是物超所值，物美价廉啊价格实惠，下次再来，包装很棒，客服态度很好一次很好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，好评
5,2021-08-02 22:36:15,这双鞋子的颜值还是非常不错的集美们赶紧冲冲冲冲冲煲汤，冲冲冲。2336666还是非常的不错的搭配衣服起来也是非常的荣，也感觉非常的不错，给我冲非常的帅气非常的美丽非常的fashion。
5,2020-11-27 18:42:59,好好看的鞋子，这颜色少女心炸裂！推荐购买哦！穿来跑步很舒适！
5,2021-10-12 21:57:55,神仙配色，特别好看，穿上jio好看到剁jiojio，绝绝子，简直爱到不行恨不得24小时都穿着，性价比真是yyds，穿坏了继续买一双穿。
5,2022-02-16 10:22:09,快递超级快，跑步也不错，开春了跑步用的，性价比高，上脚也可以！
5,2021-09-28 09:24:27,Nike的M2K真的是老爹鞋里最好看的了，这个蓝白配色也是神仙到不行，穿上真的有种冰雪奇缘的感觉，脚感也是很好的，姐妹们冲啊。
5,2022-05-08 22:54:23,很好哦，非常尺码大小：刚好透气性能：不错舒适程度：不错柔软程度：不错其他特色：不错
5,2020-12-14 15:29:34,老铁看看真假。细节可以，入脚很舒服，上脚很漂亮柔软程度：舒服，可。跟媳妇儿买的情侣鞋，可以说是很好看了。看细节也都很棒，本来想买aj1可是想想假货都烂大街了就算了
5,2021-08-18 01:10:23,非常喜欢，m2kyyds，非常百搭，搞活动的时候买的，很不错，实物比链接图片看起来白一些，搞活动的时候买的，优惠力度还是挺大的
5,2023-01-13 22:23:42,真的超级好看的鞋 买他！！！第一次买这种老爹鞋感觉还挺适合我的增高挺多 矮个子必备了可以说是没想到nike的老爹鞋也那么好看yeezy平替了属于是哈哈哈哈姐妹们快冲！！！！！
5,2021-06-28 01:38:38,一起买了两双这个鞋子，给我小妹也整了一双。这个鞋子不仅非常的好看，而且穿起来还非常的舒适，很值得购买。京东这个平台我也非常的喜欢，以后购物首选京东！加油！一起加油！
5,2020-12-14 12:26:26,种草 Nike M2K Tekno复古老爹鞋在上海逛街的时候种草的(配色好像叫做红蓝鸳鸯)一眼看中就收入囊中，厚底穿上瞬间增高，近期最心动喜欢的一双了了，增高显瘦又很适合日常穿搭
5,2020-12-31 23:38:58,很满意的一次购物体验，只能说快递也很到位，店铺也很到位，鞋子十分帅气舒服，而且颜值也十分的不错，主要是穿上脚感也很好，好评满意
5,2022-11-21 15:46:51,物超所值，非常满意，期间有点小插曲，店家细致周到的服务让人很感动，祝生意兴隆，还会再来一次很好的购物体验，服务周到，物流快速，配送也很周到，态度也很好，物有所值啊，果断好评！
5,2020-08-13 20:57:18,Nike的老爹鞋，女儿是心心念念，但是很多款式都没有了，好不容易在京东发现这款，又刚好有活动，价格非常美丽，熬夜到零点拍下，这款实际上脚比照片好看很多，鞋形也很好，穿着脚感很舒适，比Nike其他款式的鞋子都要舒服。值得购买。
5,2022-11-25 08:51:53,穿起来舒服，好看极了，是我喜欢的那种，速度走快，买家服务好，我很喜欢这款鞋运动鞋，国货之光，放心购买！
5,2022-11-27 20:14:17,等双十一折扣 和老公的那双果断拍下。收到之后看了下很不错 穿上之后也很喜欢 比较白搭很满意的一次购物，效果和图片描述差不多呢。
5,2022-11-20 16:01:59,鞋子配色版型帅气，做工精致，上脚效果很好。
5,2021-06-24 20:11:30,618活动期间购买  价格非常实惠  只花了三百多块      虽然是六一八期间  不过物流依旧给力 隔了一天就到了  鞋子也很高考  总之 一次非常不错的购物
5,2021-06-21 22:53:02,nike的鞋子不管什么时候都喜欢的，穿在脚上很显腿型，经典的nike老爹鞋，怎么搭配都好看，鞋子尺码大小正常，喜欢的可以直接买了。
5,2022-11-14 17:41:58,东西非常不错，发货也特别快，价格也合适，算是性价比非常不错的了，后面需要还会再来买的，希望一直能有这么高的性价比，一百分好评~
5,2022-08-20 18:30:38,鞋子非常不错，商品非常ok真的很不错的一款，喜欢的不要犹豫，犹豫就会败北，主要是真的好看，无敌好看，太喜欢了，家人们，冲
5,2023-01-13 18:47:43,鞋子非常漂亮，很好看，正品毋庸置疑，，物流发货也很快，卖家服务态度也很好，&bull;值得大蒙购买，很喜欢的一款鞋子，还会继续光临本店
5,2022-08-25 16:52:09,给侄女买的，看了好多款式的鞋，最终还是选的耐克！鞋子不错，尺码标准，穿着舒适。很的一次购物体验！满意
5,2020-12-06 19:41:26,尺码大小：合适透气性能：冬天的鞋要啥透气舒适程度：很舒服 女朋友说的柔软程度：还行吧其他特色：好看是真的好看
5,2021-11-13 23:29:27,这是一双非常百搭的m2k，耐克很经典的系列之一，穿上之后关键还感觉有明显的增高效果。店铺打折的时候买的，入手价格也很实惠，物流也好，收到货之后商品很完好，没有什么瑕疵，喜欢~
5,2021-01-17 12:18:35,发货速度很快，看了很久的老爹鞋子，趁活动的时候买了一双，价格很实惠，比实体店的便宜，款式很好看，穿上很舒适，有需要再来！
5,2022-11-13 20:09:32,鞋子收到了，上脚非常好看，很舒服，脚感很好，包裹也不错，配上一条长裤，嘎嘎帅，必须安排起来，而且双十一还挺实惠，值得购买！！！
5,2021-09-23 21:31:52,宝贝已收到🎈，超级喜欢，颜值高又实用，超级喜欢！❥❥❥活动价格三百多还可以，发货超级快，到货超级快，包装很精致，真的是开启了新世界的大门&hellip;&hellip;
5,2022-08-23 21:26:41,鞋舌好后啊，现在穿太热了，等冷了才能穿，不知道买的贵不贵，颜色好看的，我很喜欢，希望多搞点活动，可以多买一些，颜色好漂亮的，很喜欢，
5,2023-04-08 13:25:43,尺码大小：很合适透气性能：不闷脚舒适程度：很舒服柔软程度：很柔软
5,2021-07-08 07:47:53,m2k永远的神！带点绿绿的真的好清新啊，一下子就打动我了，不偏码，喜欢的mm大胆买！
5,2020-12-20 15:02:22,鞋子收到，从线下店看上的款式，试穿了大小，正好京东滔博官方旗舰店开展双十二的活动，价格非常合适就果断入手了，发货速度很快，虽然不是顺丰，但收到货也是完整的，并没有什么破损，女儿看了非常喜欢，穿得好还会回购的。
